shipment_id,company_id,shipper_id,ship_date,shipment_status,revenue_idr
angkutprima_ord_02970,angkutprima,angkutprima_cust_0060,2026-07-09,completed,2107209
angkutprima_ord_02983,angkutprima,angkutprima_cust_0089,2026-07-09,completed,18598478
angkutprima_ord_02988,angkutprima,angkutprima_cust_0268,2026-07-09,completed,16641466
angkutprima_ord_02992,angkutprima,angkutprima_cust_0155,2026-07-09,completed,8939206
angkutprima_ord_03083,angkutprima,angkutprima_cust_0282,2026-07-09,completed,7750285
angkutprima_ord_03137,angkutprima,angkutprima_cust_0098,2026-07-09,completed,2754439
angkutprima_ord_03138,angkutprima,angkutprima_cust_0003,2026-07-09,completed,17374912
angkutprima_ord_03143,angkutprima,angkutprima_cust_0152,2026-07-09,completed,9537838
angkutprima_ord_03171,angkutprima,angkutprima_cust_0014,2026-07-09,completed,5233946
angkutprima_ord_03184,angkutprima,angkutprima_cust_0259,2026-07-09,completed,17274058
angkutprima_ord_03194,angkutprima,angkutprima_cust_0204,2026-07-09,completed,7956808
angkutprima_ord_02911,angkutprima,angkutprima_cust_0154,2026-07-10,cancelled,576944
angkutprima_ord_02925,angkutprima,angkutprima_cust_0233,2026-07-10,completed,25934512
angkutprima_ord_02926,angkutprima,angkutprima_cust_0191,2026-07-10,completed,7130846
angkutprima_ord_02931,angkutprima,angkutprima_cust_0225,2026-07-10,cancelled,2971266
angkutprima_ord_02950,angkutprima,angkutprima_cust_0273,2026-07-10,completed,5499712
angkutprima_ord_02952,angkutprima,angkutprima_cust_0058,2026-07-10,completed,1112836
angkutprima_ord_02958,angkutprima,angkutprima_cust_0214,2026-07-10,completed,9063481
angkutprima_ord_03017,angkutprima,angkutprima_cust_0080,2026-07-10,completed,9010244
angkutprima_ord_03020,angkutprima,angkutprima_cust_0282,2026-07-10,cancelled,770049
angkutprima_ord_03044,angkutprima,angkutprima_cust_0114,2026-07-10,completed,18961228
angkutprima_ord_03058,angkutprima,angkutprima_cust_0044,2026-07-10,completed,20883684
angkutprima_ord_03145,angkutprima,angkutprima_cust_0163,2026-07-10,completed,1790100
angkutprima_ord_03146,angkutprima,angkutprima_cust_0043,2026-07-10,completed,2364264
angkutprima_ord_03192,angkutprima,angkutprima_cust_0176,2026-07-10,completed,7216049
angkutprima_ord_02896,angkutprima,angkutprima_cust_0080,2026-07-11,completed,2851515
angkutprima_ord_02981,angkutprima,angkutprima_cust_0265,2026-07-11,completed,23666630
angkutprima_ord_02984,angkutprima,angkutprima_cust_0258,2026-07-11,completed,18077048
angkutprima_ord_02993,angkutprima,angkutprima_cust_0042,2026-07-11,completed,328430
angkutprima_ord_03011,angkutprima,angkutprima_cust_0223,2026-07-11,completed,11372873
angkutprima_ord_03028,angkutprima,angkutprima_cust_0073,2026-07-11,completed,6880574
angkutprima_ord_03033,angkutprima,angkutprima_cust_0216,2026-07-11,completed,5284783
angkutprima_ord_03105,angkutprima,angkutprima_cust_0042,2026-07-11,completed,30251877
angkutprima_ord_03108,angkutprima,angkutprima_cust_0263,2026-07-11,completed,16360188
angkutprima_ord_03127,angkutprima,angkutprima_cust_0253,2026-07-11,completed,11249124
angkutprima_ord_02898,angkutprima,angkutprima_cust_0038,2026-07-12,completed,23671189
angkutprima_ord_02900,angkutprima,angkutprima_cust_0234,2026-07-12,completed,5566711
angkutprima_ord_02921,angkutprima,angkutprima_cust_0224,2026-07-12,completed,22928883
angkutprima_ord_02928,angkutprima,angkutprima_cust_0040,2026-07-12,cancelled,2745259
angkutprima_ord_03046,angkutprima,angkutprima_cust_0245,2026-07-12,cancelled,1685256
angkutprima_ord_03130,angkutprima,angkutprima_cust_0111,2026-07-12,completed,10624773
angkutprima_ord_03157,angkutprima,angkutprima_cust_0193,2026-07-12,completed,985290
angkutprima_ord_03167,angkutprima,angkutprima_cust_0242,2026-07-12,completed,7445260
angkutprima_ord_03185,angkutprima,angkutprima_cust_0114,2026-07-12,completed,7922436
angkutprima_ord_03191,angkutprima,angkutprima_cust_0265,2026-07-12,completed,1254813
angkutprima_ord_02899,angkutprima,angkutprima_cust_0024,2026-07-13,completed,10450188
angkutprima_ord_02943,angkutprima,angkutprima_cust_0050,2026-07-13,completed,12004835
angkutprima_ord_02990,angkutprima,angkutprima_cust_0142,2026-07-13,completed,19674656
angkutprima_ord_03008,angkutprima,angkutprima_cust_0168,2026-07-13,cancelled,1100966
angkutprima_ord_03021,angkutprima,angkutprima_cust_0168,2026-07-13,completed,22706236
angkutprima_ord_03084,angkutprima,angkutprima_cust_0202,2026-07-13,completed,11420896
angkutprima_ord_03107,angkutprima,angkutprima_cust_0223,2026-07-13,completed,12496668
angkutprima_ord_03178,angkutprima,angkutprima_cust_0249,2026-07-13,completed,19576824
angkutprima_ord_03186,angkutprima,angkutprima_cust_0077,2026-07-13,completed,18673341
angkutprima_ord_03189,angkutprima,angkutprima_cust_0155,2026-07-13,completed,18560574
angkutprima_ord_02918,angkutprima,angkutprima_cust_0012,2026-07-14,completed,36109612
angkutprima_ord_02924,angkutprima,angkutprima_cust_0264,2026-07-14,completed,12015177
angkutprima_ord_03054,angkutprima,angkutprima_cust_0250,2026-07-14,completed,4964040
angkutprima_ord_03085,angkutprima,angkutprima_cust_0209,2026-07-14,completed,10052175
angkutprima_ord_03118,angkutprima,angkutprima_cust_0105,2026-07-14,completed,14766869
angkutprima_ord_03150,angkutprima,angkutprima_cust_0278,2026-07-14,completed,18830060
angkutprima_ord_03166,angkutprima,angkutprima_cust_0243,2026-07-14,completed,14717786
angkutprima_ord_03173,angkutprima,angkutprima_cust_0198,2026-07-14,completed,8287716
angkutprima_ord_02998,angkutprima,angkutprima_cust_0178,2026-07-15,completed,2493355
angkutprima_ord_02999,angkutprima,angkutprima_cust_0011,2026-07-15,completed,3574618
angkutprima_ord_03005,angkutprima,angkutprima_cust_0139,2026-07-15,completed,2851515
angkutprima_ord_03047,angkutprima,angkutprima_cust_0022,2026-07-15,completed,7204548
angkutprima_ord_03053,angkutprima,angkutprima_cust_0238,2026-07-15,completed,9488209
angkutprima_ord_02932,angkutprima,angkutprima_cust_0267,2026-07-16,cancelled,1462290
angkutprima_ord_02996,angkutprima,angkutprima_cust_0170,2026-07-16,completed,25690691
angkutprima_ord_03012,angkutprima,angkutprima_cust_0008,2026-07-16,completed,4121831
angkutprima_ord_03036,angkutprima,angkutprima_cust_0152,2026-07-16,completed,7273332
angkutprima_ord_03155,angkutprima,angkutprima_cust_0256,2026-07-16,completed,15549918
angkutprima_ord_02897,angkutprima,angkutprima_cust_0068,2026-07-17,completed,1773198
angkutprima_ord_02909,angkutprima,angkutprima_cust_0028,2026-07-17,completed,19360218
angkutprima_ord_02917,angkutprima,angkutprima_cust_0286,2026-07-17,completed,17727968
angkutprima_ord_02975,angkutprima,angkutprima_cust_0245,2026-07-17,completed,1773198
angkutprima_ord_02976,angkutprima,angkutprima_cust_0205,2026-07-17,completed,3494916
angkutprima_ord_02997,angkutprima,angkutprima_cust_0126,2026-07-17,completed,18690522
angkutprima_ord_03007,angkutprima,angkutprima_cust_0166,2026-07-17,completed,2998688
angkutprima_ord_03078,angkutprima,angkutprima_cust_0251,2026-07-17,completed,6492376
angkutprima_ord_03079,angkutprima,angkutprima_cust_0131,2026-07-17,completed,26459466
angkutprima_ord_03092,angkutprima,angkutprima_cust_0087,2026-07-17,completed,3422440
angkutprima_ord_03114,angkutprima,angkutprima_cust_0182,2026-07-17,cancelled,438987
angkutprima_ord_03131,angkutprima,angkutprima_cust_0208,2026-07-17,completed,15844872
angkutprima_ord_03139,angkutprima,angkutprima_cust_0068,2026-07-17,completed,19088202
angkutprima_ord_03149,angkutprima,angkutprima_cust_0052,2026-07-17,completed,7785036
angkutprima_ord_02915,angkutprima,angkutprima_cust_0014,2026-07-18,completed,6274065
angkutprima_ord_02941,angkutprima,angkutprima_cust_0225,2026-07-18,cancelled,1953933
angkutprima_ord_02946,angkutprima,angkutprima_cust_0188,2026-07-18,cancelled,2058469
angkutprima_ord_02953,angkutprima,angkutprima_cust_0142,2026-07-18,cancelled,2202692
angkutprima_ord_03002,angkutprima,angkutprima_cust_0071,2026-07-18,completed,4767676
angkutprima_ord_03039,angkutprima,angkutprima_cust_0243,2026-07-18,completed,11037482
angkutprima_ord_03065,angkutprima,angkutprima_cust_0040,2026-07-18,completed,18588896
angkutprima_ord_03095,angkutprima,angkutprima_cust_0063,2026-07-18,completed,6436648
angkutprima_ord_03112,angkutprima,angkutprima_cust_0145,2026-07-18,completed,15493828
angkutprima_ord_03122,angkutprima,angkutprima_cust_0236,2026-07-18,cancelled,2324074
angkutprima_ord_03156,angkutprima,angkutprima_cust_0070,2026-07-18,completed,15268780
angkutprima_ord_02901,angkutprima,angkutprima_cust_0272,2026-07-19,completed,3878416
angkutprima_ord_02910,angkutprima,angkutprima_cust_0278,2026-07-19,completed,4874300
angkutprima_ord_02948,angkutprima,angkutprima_cust_0201,2026-07-19,cancelled,1160509
angkutprima_ord_02978,angkutprima,angkutprima_cust_0071,2026-07-19,completed,2437150
angkutprima_ord_03004,angkutprima,angkutprima_cust_0132,2026-07-19,completed,13639735
angkutprima_ord_03022,angkutprima,angkutprima_cust_0051,2026-07-19,completed,2052008
angkutprima_ord_03023,angkutprima,angkutprima_cust_0205,2026-07-19,completed,10961110
angkutprima_ord_03032,angkutprima,angkutprima_cust_0101,2026-07-19,cancelled,973856
angkutprima_ord_03089,angkutprima,angkutprima_cust_0138,2026-07-19,completed,10937368
angkutprima_ord_03098,angkutprima,angkutprima_cust_0043,2026-07-19,cancelled,3062779
angkutprima_ord_03106,angkutprima,angkutprima_cust_0141,2026-07-19,completed,12529796
angkutprima_ord_03111,angkutprima,angkutprima_cust_0299,2026-07-19,completed,3773727
angkutprima_ord_03113,angkutprima,angkutprima_cust_0071,2026-07-19,completed,1957724
angkutprima_ord_03117,angkutprima,angkutprima_cust_0291,2026-07-19,completed,23586792
angkutprima_ord_02906,angkutprima,angkutprima_cust_0267,2026-07-20,completed,21454258
angkutprima_ord_02914,angkutprima,angkutprima_cust_0277,2026-07-20,completed,9234853
angkutprima_ord_03001,angkutprima,angkutprima_cust_0243,2026-07-20,completed,12879307
angkutprima_ord_03029,angkutprima,angkutprima_cust_0162,2026-07-20,completed,14446642
angkutprima_ord_03064,angkutprima,angkutprima_cust_0211,2026-07-20,completed,7914744
angkutprima_ord_02895,angkutprima,angkutprima_cust_0140,2026-07-21,cancelled,1592736
angkutprima_ord_02944,angkutprima,angkutprima_cust_0161,2026-07-21,cancelled,2533456
angkutprima_ord_03059,angkutprima,angkutprima_cust_0248,2026-07-21,completed,9992940
angkutprima_ord_03091,angkutprima,angkutprima_cust_0085,2026-07-21,completed,2638248
angkutprima_ord_03121,angkutprima,angkutprima_cust_0118,2026-07-21,completed,17388483
angkutprima_ord_03134,angkutprima,angkutprima_cust_0017,2026-07-21,completed,489431
angkutprima_ord_03161,angkutprima,angkutprima_cust_0149,2026-07-21,completed,6219236
angkutprima_ord_03170,angkutprima,angkutprima_cust_0054,2026-07-21,cancelled,4312835
angkutprima_ord_03177,angkutprima,angkutprima_cust_0049,2026-07-21,completed,489431
angkutprima_ord_03190,angkutprima,angkutprima_cust_0041,2026-07-21,completed,7898906
angkutprima_ord_02912,angkutprima,angkutprima_cust_0144,2026-07-22,completed,19645964
angkutprima_ord_02929,angkutprima,angkutprima_cust_0029,2026-07-22,completed,3610935
angkutprima_ord_02956,angkutprima,angkutprima_cust_0088,2026-07-22,completed,2052008
angkutprima_ord_02980,angkutprima,angkutprima_cust_0271,2026-07-22,cancelled,3231431
angkutprima_ord_02986,angkutprima,angkutprima_cust_0076,2026-07-22,completed,8566263
angkutprima_ord_02995,angkutprima,angkutprima_cust_0244,2026-07-22,completed,1539006
angkutprima_ord_03026,angkutprima,angkutprima_cust_0084,2026-07-22,cancelled,1421514
angkutprima_ord_03056,angkutprima,angkutprima_cust_0178,2026-07-22,cancelled,2182000
angkutprima_ord_03061,angkutprima,angkutprima_cust_0054,2026-07-22,cancelled,220244
angkutprima_ord_03067,angkutprima,angkutprima_cust_0093,2026-07-22,completed,14924929
angkutprima_ord_03151,angkutprima,angkutprima_cust_0245,2026-07-22,completed,8091882
angkutprima_ord_02930,angkutprima,angkutprima_cust_0181,2026-07-23,cancelled,1636236
angkutprima_ord_02957,angkutprima,angkutprima_cust_0031,2026-07-23,completed,2515818
angkutprima_ord_02963,angkutprima,angkutprima_cust_0077,2026-07-23,completed,22592738
angkutprima_ord_03034,angkutprima,angkutprima_cust_0244,2026-07-23,cancelled,1043676
angkutprima_ord_03082,angkutprima,angkutprima_cust_0174,2026-07-23,completed,16550800
angkutprima_ord_03096,angkutprima,angkutprima_cust_0231,2026-07-23,completed,10326230
angkutprima_ord_03115,angkutprima,angkutprima_cust_0152,2026-07-23,cancelled,2447979
angkutprima_ord_03159,angkutprima,angkutprima_cust_0092,2026-07-23,cancelled,293659
angkutprima_ord_03164,angkutprima,angkutprima_cust_0142,2026-07-23,completed,21813152
angkutprima_ord_02949,angkutprima,angkutprima_cust_0134,2026-07-24,completed,32443090
angkutprima_ord_02971,angkutprima,angkutprima_cust_0086,2026-07-24,completed,5219346
angkutprima_ord_02973,angkutprima,angkutprima_cust_0220,2026-07-24,completed,4869282
angkutprima_ord_03006,angkutprima,angkutprima_cust_0124,2026-07-24,completed,14998832
angkutprima_ord_03018,angkutprima,angkutprima_cust_0089,2026-07-24,completed,5582856
angkutprima_ord_03062,angkutprima,angkutprima_cust_0234,2026-07-24,completed,17591717
angkutprima_ord_03075,angkutprima,angkutprima_cust_0081,2026-07-24,completed,19264560
angkutprima_ord_03147,angkutprima,angkutprima_cust_0161,2026-07-24,completed,19156698
angkutprima_ord_03165,angkutprima,angkutprima_cust_0068,2026-07-24,cancelled,1557007
angkutprima_ord_03176,angkutprima,angkutprima_cust_0097,2026-07-24,completed,7480065
angkutprima_ord_03195,angkutprima,angkutprima_cust_0043,2026-07-24,completed,2949331
angkutprima_ord_02894,angkutprima,angkutprima_cust_0248,2026-07-25,completed,7922436
angkutprima_ord_02934,angkutprima,angkutprima_cust_0283,2026-07-25,completed,11236664
angkutprima_ord_02935,angkutprima,angkutprima_cust_0032,2026-07-25,completed,171772
angkutprima_ord_02994,angkutprima,angkutprima_cust_0114,2026-07-25,completed,1801137
angkutprima_ord_03087,angkutprima,angkutprima_cust_0168,2026-07-25,completed,17485854
angkutprima_ord_03120,angkutprima,angkutprima_cust_0094,2026-07-25,completed,2515818
angkutprima_ord_03140,angkutprima,angkutprima_cust_0114,2026-07-25,completed,3961218
angkutprima_ord_03169,angkutprima,angkutprima_cust_0276,2026-07-25,completed,7729308
angkutprima_ord_03174,angkutprima,angkutprima_cust_0209,2026-07-25,completed,19979209
angkutprima_ord_03181,angkutprima,angkutprima_cust_0246,2026-07-25,completed,7785036
angkutprima_ord_02902,angkutprima,angkutprima_cust_0198,2026-07-26,completed,2311600
angkutprima_ord_02936,angkutprima,angkutprima_cust_0130,2026-07-26,completed,2595012
angkutprima_ord_02938,angkutprima,angkutprima_cust_0106,2026-07-26,completed,3636666
angkutprima_ord_02947,angkutprima,angkutprima_cust_0281,2026-07-26,completed,1539006
angkutprima_ord_02974,angkutprima,angkutprima_cust_0005,2026-07-26,completed,6946229
angkutprima_ord_03016,angkutprima,angkutprima_cust_0135,2026-07-26,completed,16426537
angkutprima_ord_03050,angkutprima,angkutprima_cust_0050,2026-07-26,cancelled,1565353
angkutprima_ord_03101,angkutprima,angkutprima_cust_0019,2026-07-26,cancelled,3999076
angkutprima_ord_03135,angkutprima,angkutprima_cust_0076,2026-07-26,completed,8655918
angkutprima_ord_03187,angkutprima,angkutprima_cust_0236,2026-07-26,completed,15493828
angkutprima_ord_02908,angkutprima,angkutprima_cust_0093,2026-07-27,completed,22767160
angkutprima_ord_02913,angkutprima,angkutprima_cust_0158,2026-07-27,completed,1957724
angkutprima_ord_02920,angkutprima,angkutprima_cust_0123,2026-07-27,cancelled,2445219
angkutprima_ord_02966,angkutprima,angkutprima_cust_0054,2026-07-27,completed,11023040
angkutprima_ord_03024,angkutprima,angkutprima_cust_0137,2026-07-27,completed,8618078
angkutprima_ord_03068,angkutprima,angkutprima_cust_0121,2026-07-27,cancelled,2272624
angkutprima_ord_03070,angkutprima,angkutprima_cust_0026,2026-07-27,cancelled,2376731
angkutprima_ord_03100,angkutprima,angkutprima_cust_0232,2026-07-27,completed,12349347
angkutprima_ord_03136,angkutprima,angkutprima_cust_0020,2026-07-27,completed,3636666
angkutprima_ord_03158,angkutprima,angkutprima_cust_0137,2026-07-27,cancelled,2697068
angkutprima_ord_03193,angkutprima,angkutprima_cust_0294,2026-07-27,completed,25099656
angkutprima_ord_02919,angkutprima,angkutprima_cust_0121,2026-07-28,completed,12962006
angkutprima_ord_02923,angkutprima,angkutprima_cust_0259,2026-07-28,completed,26589375
angkutprima_ord_02962,angkutprima,angkutprima_cust_0094,2026-07-28,completed,19053908
angkutprima_ord_02977,angkutprima,angkutprima_cust_0070,2026-07-28,completed,14589846
angkutprima_ord_03049,angkutprima,angkutprima_cust_0198,2026-07-28,completed,16128464
angkutprima_ord_03060,angkutprima,angkutprima_cust_0146,2026-07-28,completed,1591893
angkutprima_ord_03076,angkutprima,angkutprima_cust_0146,2026-07-28,completed,13787462
angkutprima_ord_03081,angkutprima,angkutprima_cust_0031,2026-07-28,completed,20691437
angkutprima_ord_03090,angkutprima,angkutprima_cust_0217,2026-07-28,completed,16641854
angkutprima_ord_03093,angkutprima,angkutprima_cust_0297,2026-07-28,completed,10192953
angkutprima_ord_03110,angkutprima,angkutprima_cust_0188,2026-07-28,cancelled,3068877
angkutprima_ord_02965,angkutprima,angkutprima_cust_0150,2026-07-29,completed,10642819
angkutprima_ord_02979,angkutprima,angkutprima_cust_0066,2026-07-29,cancelled,377373
angkutprima_ord_03041,angkutprima,angkutprima_cust_0053,2026-07-29,completed,11589991
angkutprima_ord_03051,angkutprima,angkutprima_cust_0157,2026-07-29,completed,328430
angkutprima_ord_03072,angkutprima,angkutprima_cust_0287,2026-07-29,completed,18147617
angkutprima_ord_03175,angkutprima,angkutprima_cust_0126,2026-07-29,completed,11890772
angkutprima_ord_03183,angkutprima,angkutprima_cust_0151,2026-07-29,completed,10216965
angkutprima_ord_03188,angkutprima,angkutprima_cust_0058,2026-07-29,completed,17330907
angkutprima_ord_02968,angkutprima,angkutprima_cust_0221,2026-07-30,completed,9125470
angkutprima_ord_02969,angkutprima,angkutprima_cust_0182,2026-07-30,cancelled,1071443
angkutprima_ord_02987,angkutprima,angkutprima_cust_0014,2026-07-30,completed,21844419
angkutprima_ord_03010,angkutprima,angkutprima_cust_0236,2026-07-30,completed,16541275
angkutprima_ord_03057,angkutprima,angkutprima_cust_0068,2026-07-30,completed,12837736
