parcel_id,company_id,shipment_id,service_sku,parcels,charge_idr
angkutprima_item_05194,angkutprima,angkutprima_ord_02628,angkutprima_prod_0005,4,9973420
angkutprima_item_05195,angkutprima,angkutprima_ord_02629,angkutprima_prod_0018,2,1209635
angkutprima_item_05196,angkutprima,angkutprima_ord_02629,angkutprima_prod_0006,1,243464
angkutprima_item_05197,angkutprima,angkutprima_ord_02629,angkutprima_prod_0014,4,103063
angkutprima_item_05198,angkutprima,angkutprima_ord_02630,angkutprima_prod_0027,3,12155442
angkutprima_item_05199,angkutprima,angkutprima_ord_02631,angkutprima_prod_0015,2,303984
angkutprima_item_05200,angkutprima,angkutprima_ord_02631,angkutprima_prod_0004,3,7311450
angkutprima_item_05201,angkutprima,angkutprima_ord_02632,angkutprima_prod_0012,1,2851515
angkutprima_item_05202,angkutprima,angkutprima_ord_02632,angkutprima_prod_0024,3,985290
angkutprima_item_05203,angkutprima,angkutprima_ord_02632,angkutprima_prod_0022,4,1192292
angkutprima_item_05204,angkutprima,angkutprima_ord_02633,angkutprima_prod_0022,2,596146
angkutprima_item_05205,angkutprima,angkutprima_ord_02633,angkutprima_prod_0026,2,7273332
angkutprima_item_05206,angkutprima,angkutprima_ord_02633,angkutprima_prod_0025,3,4775679
angkutprima_item_05207,angkutprima,angkutprima_ord_02634,angkutprima_prod_0002,2,8444854
angkutprima_item_05208,angkutprima,angkutprima_ord_02634,angkutprima_prod_0009,1,2638248
angkutprima_item_05209,angkutprima,angkutprima_ord_02635,angkutprima_prod_0002,2,8444854
angkutprima_item_05210,angkutprima,angkutprima_ord_02635,angkutprima_prod_0016,4,4623200
angkutprima_item_05211,angkutprima,angkutprima_ord_02635,angkutprima_prod_0009,4,10552992
angkutprima_item_05212,angkutprima,angkutprima_ord_02636,angkutprima_prod_0009,2,5276496
angkutprima_item_05213,angkutprima,angkutprima_ord_02636,angkutprima_prod_0003,4,5019252
angkutprima_item_05214,angkutprima,angkutprima_ord_02637,angkutprima_prod_0004,2,4874300
angkutprima_item_05215,angkutprima,angkutprima_ord_02637,angkutprima_prod_0009,2,5276496
angkutprima_item_05216,angkutprima,angkutprima_ord_02638,angkutprima_prod_0020,4,5031636
angkutprima_item_05217,angkutprima,angkutprima_ord_02638,angkutprima_prod_0001,4,7339772
angkutprima_item_05218,angkutprima,angkutprima_ord_02639,angkutprima_prod_0025,2,3183786
angkutprima_item_05219,angkutprima,angkutprima_ord_02639,angkutprima_prod_0017,1,2071929
angkutprima_item_05220,angkutprima,angkutprima_ord_02639,angkutprima_prod_0028,2,3209036
angkutprima_item_05221,angkutprima,angkutprima_ord_02640,angkutprima_prod_0012,2,5703030
angkutprima_item_05222,angkutprima,angkutprima_ord_02640,angkutprima_prod_0030,2,3602274
angkutprima_item_05223,angkutprima,angkutprima_ord_02641,angkutprima_prod_0022,2,596146
angkutprima_item_05224,angkutprima,angkutprima_ord_02642,angkutprima_prod_0005,1,374003
angkutprima_item_05225,angkutprima,angkutprima_ord_02642,angkutprima_prod_0005,2,748007
angkutprima_item_05226,angkutprima,angkutprima_ord_02643,angkutprima_prod_0017,4,8287716
angkutprima_item_05227,angkutprima,angkutprima_ord_02643,angkutprima_prod_0007,2,7499416
angkutprima_item_05228,angkutprima,angkutprima_ord_02643,angkutprima_prod_0028,2,3209036
angkutprima_item_05229,angkutprima,angkutprima_ord_02644,angkutprima_prod_0022,3,894219
angkutprima_item_05230,angkutprima,angkutprima_ord_02645,angkutprima_prod_0006,1,1623094
angkutprima_item_05231,angkutprima,angkutprima_ord_02645,angkutprima_prod_0017,4,8287716
angkutprima_item_05232,angkutprima,angkutprima_ord_02646,angkutprima_prod_0023,3,7785036
angkutprima_item_05233,angkutprima,angkutprima_ord_02647,angkutprima_prod_0024,3,985290
angkutprima_item_05234,angkutprima,angkutprima_ord_02647,angkutprima_prod_0018,1,4032116
angkutprima_item_05235,angkutprima,angkutprima_ord_02648,angkutprima_prod_0015,4,607968
angkutprima_item_05236,angkutprima,angkutprima_ord_02648,angkutprima_prod_0014,1,171772
angkutprima_item_05237,angkutprima,angkutprima_ord_02648,angkutprima_prod_0009,3,7914744
angkutprima_item_05238,angkutprima,angkutprima_ord_02649,angkutprima_prod_0030,2,3602274
angkutprima_item_05239,angkutprima,angkutprima_ord_02649,angkutprima_prod_0023,3,7785036
angkutprima_item_05240,angkutprima,angkutprima_ord_02650,angkutprima_prod_0004,4,1462290
angkutprima_item_05241,angkutprima,angkutprima_ord_02650,angkutprima_prod_0015,2,45598
angkutprima_item_05242,angkutprima,angkutprima_ord_02650,angkutprima_prod_0004,1,365573
angkutprima_item_05243,angkutprima,angkutprima_ord_02651,angkutprima_prod_0030,3,5403411
angkutprima_item_05244,angkutprima,angkutprima_ord_02651,angkutprima_prod_0024,1,328430
angkutprima_item_05245,angkutprima,angkutprima_ord_02652,angkutprima_prod_0006,4,6492376
angkutprima_item_05246,angkutprima,angkutprima_ord_02652,angkutprima_prod_0021,2,7922436
angkutprima_item_05247,angkutprima,angkutprima_ord_02652,angkutprima_prod_0012,4,11406060
angkutprima_item_05248,angkutprima,angkutprima_ord_02653,angkutprima_prod_0011,3,1539006
angkutprima_item_05249,angkutprima,angkutprima_ord_02654,angkutprima_prod_0028,2,3209036
angkutprima_item_05250,angkutprima,angkutprima_ord_02655,angkutprima_prod_0010,3,1773198
angkutprima_item_05251,angkutprima,angkutprima_ord_02656,angkutprima_prod_0009,4,1582949
angkutprima_item_05252,angkutprima,angkutprima_ord_02656,angkutprima_prod_0002,3,1900092
angkutprima_item_05253,angkutprima,angkutprima_ord_02656,angkutprima_prod_0026,3,1636500
angkutprima_item_05254,angkutprima,angkutprima_ord_02657,angkutprima_prod_0030,3,810512
angkutprima_item_05255,angkutprima,angkutprima_ord_02657,angkutprima_prod_0026,3,1636500
angkutprima_item_05256,angkutprima,angkutprima_ord_02657,angkutprima_prod_0027,3,1823316
angkutprima_item_05257,angkutprima,angkutprima_ord_02658,angkutprima_prod_0008,4,6844880
angkutprima_item_05258,angkutprima,angkutprima_ord_02658,angkutprima_prod_0002,1,4222427
angkutprima_item_05259,angkutprima,angkutprima_ord_02658,angkutprima_prod_0013,1,489431
angkutprima_item_05260,angkutprima,angkutprima_ord_02659,angkutprima_prod_0001,4,7339772
angkutprima_item_05261,angkutprima,angkutprima_ord_02660,angkutprima_prod_0015,1,151992
angkutprima_item_05262,angkutprima,angkutprima_ord_02660,angkutprima_prod_0003,2,2509626
angkutprima_item_05263,angkutprima,angkutprima_ord_02661,angkutprima_prod_0027,3,12155442
angkutprima_item_05264,angkutprima,angkutprima_ord_02661,angkutprima_prod_0015,3,455976
angkutprima_item_05265,angkutprima,angkutprima_ord_02662,angkutprima_prod_0020,3,3773727
angkutprima_item_05266,angkutprima,angkutprima_ord_02663,angkutprima_prod_0005,2,748007
angkutprima_item_05267,angkutprima,angkutprima_ord_02663,angkutprima_prod_0006,4,973856
angkutprima_item_05268,angkutprima,angkutprima_ord_02663,angkutprima_prod_0024,3,147794
angkutprima_item_05269,angkutprima,angkutprima_ord_02664,angkutprima_prod_0008,1,1711220
angkutprima_item_05270,angkutprima,angkutprima_ord_02664,angkutprima_prod_0002,4,16889708
angkutprima_item_05271,angkutprima,angkutprima_ord_02665,angkutprima_prod_0003,3,3764439
angkutprima_item_05272,angkutprima,angkutprima_ord_02665,angkutprima_prod_0029,2,7746914
angkutprima_item_05273,angkutprima,angkutprima_ord_02665,angkutprima_prod_0029,4,15493828
angkutprima_item_05274,angkutprima,angkutprima_ord_02666,angkutprima_prod_0026,2,7273332
angkutprima_item_05275,angkutprima,angkutprima_ord_02666,angkutprima_prod_0016,3,3467400
angkutprima_item_05276,angkutprima,angkutprima_ord_02666,angkutprima_prod_0010,1,591066
angkutprima_item_05277,angkutprima,angkutprima_ord_02667,angkutprima_prod_0025,4,6367572
angkutprima_item_05278,angkutprima,angkutprima_ord_02667,angkutprima_prod_0009,1,2638248
angkutprima_item_05279,angkutprima,angkutprima_ord_02668,angkutprima_prod_0006,4,973856
angkutprima_item_05280,angkutprima,angkutprima_ord_02669,angkutprima_prod_0027,4,16207256
angkutprima_item_05281,angkutprima,angkutprima_ord_02669,angkutprima_prod_0029,4,15493828
angkutprima_item_05282,angkutprima,angkutprima_ord_02669,angkutprima_prod_0030,4,7204548
angkutprima_item_05283,angkutprima,angkutprima_ord_02670,angkutprima_prod_0021,2,7922436
angkutprima_item_05284,angkutprima,angkutprima_ord_02671,angkutprima_prod_0001,1,1834943
angkutprima_item_05285,angkutprima,angkutprima_ord_02671,angkutprima_prod_0024,2,656860
angkutprima_item_05286,angkutprima,angkutprima_ord_02672,angkutprima_prod_0011,2,1026004
angkutprima_item_05287,angkutprima,angkutprima_ord_02673,angkutprima_prod_0028,3,4813554
angkutprima_item_05288,angkutprima,angkutprima_ord_02673,angkutprima_prod_0010,2,1182132
angkutprima_item_05289,angkutprima,angkutprima_ord_02674,angkutprima_prod_0019,1,473881
angkutprima_item_05290,angkutprima,angkutprima_ord_02674,angkutprima_prod_0005,3,1122010
angkutprima_item_05291,angkutprima,angkutprima_ord_02675,angkutprima_prod_0014,3,515316
angkutprima_item_05292,angkutprima,angkutprima_ord_02676,angkutprima_prod_0027,3,12155442
angkutprima_item_05293,angkutprima,angkutprima_ord_02677,angkutprima_prod_0019,1,3159208
angkutprima_item_05294,angkutprima,angkutprima_ord_02677,angkutprima_prod_0003,1,1254813
angkutprima_item_05295,angkutprima,angkutprima_ord_02678,angkutprima_prod_0027,4,16207256
angkutprima_item_05296,angkutprima,angkutprima_ord_02678,angkutprima_prod_0010,2,1182132
angkutprima_item_05297,angkutprima,angkutprima_ord_02679,angkutprima_prod_0029,3,11620371
angkutprima_item_05298,angkutprima,angkutprima_ord_02679,angkutprima_prod_0012,1,2851515
angkutprima_item_05299,angkutprima,angkutprima_ord_02679,angkutprima_prod_0022,1,298073
angkutprima_item_05300,angkutprima,angkutprima_ord_02680,angkutprima_prod_0016,1,1155800
angkutprima_item_05301,angkutprima,angkutprima_ord_02680,angkutprima_prod_0013,2,978862
angkutprima_item_05302,angkutprima,angkutprima_ord_02681,angkutprima_prod_0010,1,591066
angkutprima_item_05303,angkutprima,angkutprima_ord_02682,angkutprima_prod_0008,3,5133660
angkutprima_item_05304,angkutprima,angkutprima_ord_02682,angkutprima_prod_0015,2,303984
angkutprima_item_05305,angkutprima,angkutprima_ord_02682,angkutprima_prod_0003,1,1254813
angkutprima_item_05306,angkutprima,angkutprima_ord_02683,angkutprima_prod_0030,4,7204548
angkutprima_item_05307,angkutprima,angkutprima_ord_02683,angkutprima_prod_0024,3,985290
angkutprima_item_05308,angkutprima,angkutprima_ord_02683,angkutprima_prod_0021,3,11883654
angkutprima_item_05309,angkutprima,angkutprima_ord_02684,angkutprima_prod_0015,1,151992
angkutprima_item_05310,angkutprima,angkutprima_ord_02684,angkutprima_prod_0015,1,151992
angkutprima_item_05311,angkutprima,angkutprima_ord_02685,angkutprima_prod_0004,3,7311450
angkutprima_item_05312,angkutprima,angkutprima_ord_02685,angkutprima_prod_0021,2,7922436
angkutprima_item_05313,angkutprima,angkutprima_ord_02686,angkutprima_prod_0001,1,275241
angkutprima_item_05314,angkutprima,angkutprima_ord_02686,angkutprima_prod_0001,3,825724
angkutprima_item_05315,angkutprima,angkutprima_ord_02686,angkutprima_prod_0006,1,243464
angkutprima_item_05316,angkutprima,angkutprima_ord_02687,angkutprima_prod_0021,1,594183
angkutprima_item_05317,angkutprima,angkutprima_ord_02687,angkutprima_prod_0001,2,550483
angkutprima_item_05318,angkutprima,angkutprima_ord_02687,angkutprima_prod_0014,3,77297
angkutprima_item_05319,angkutprima,angkutprima_ord_02688,angkutprima_prod_0012,1,2851515
angkutprima_item_05320,angkutprima,angkutprima_ord_02688,angkutprima_prod_0018,3,12096348
angkutprima_item_05321,angkutprima,angkutprima_ord_02688,angkutprima_prod_0001,4,7339772
angkutprima_item_05322,angkutprima,angkutprima_ord_02689,angkutprima_prod_0003,4,5019252
angkutprima_item_05323,angkutprima,angkutprima_ord_02689,angkutprima_prod_0022,4,1192292
angkutprima_item_05324,angkutprima,angkutprima_ord_02690,angkutprima_prod_0030,2,3602274
angkutprima_item_05325,angkutprima,angkutprima_ord_02690,angkutprima_prod_0003,1,1254813
angkutprima_item_05326,angkutprima,angkutprima_ord_02690,angkutprima_prod_0029,3,11620371
angkutprima_item_05327,angkutprima,angkutprima_ord_02691,angkutprima_prod_0020,1,1257909
angkutprima_item_05328,angkutprima,angkutprima_ord_02692,angkutprima_prod_0004,4,9748600
angkutprima_item_05329,angkutprima,angkutprima_ord_02692,angkutprima_prod_0016,3,3467400
angkutprima_item_05330,angkutprima,angkutprima_ord_02692,angkutprima_prod_0007,3,11249124
angkutprima_item_05331,angkutprima,angkutprima_ord_02693,angkutprima_prod_0017,1,2071929
angkutprima_item_05332,angkutprima,angkutprima_ord_02694,angkutprima_prod_0016,4,4623200
angkutprima_item_05333,angkutprima,angkutprima_ord_02695,angkutprima_prod_0014,1,25766
angkutprima_item_05334,angkutprima,angkutprima_ord_02695,angkutprima_prod_0015,2,45598
angkutprima_item_05335,angkutprima,angkutprima_ord_02696,angkutprima_prod_0027,4,16207256
angkutprima_item_05336,angkutprima,angkutprima_ord_02697,angkutprima_prod_0003,1,1254813
angkutprima_item_05337,angkutprima,angkutprima_ord_02697,angkutprima_prod_0005,3,7480065
angkutprima_item_05338,angkutprima,angkutprima_ord_02698,angkutprima_prod_0017,4,8287716
angkutprima_item_05339,angkutprima,angkutprima_ord_02698,angkutprima_prod_0019,2,6318416
angkutprima_item_05340,angkutprima,angkutprima_ord_02699,angkutprima_prod_0028,1,1604518
angkutprima_item_05341,angkutprima,angkutprima_ord_02699,angkutprima_prod_0018,1,4032116
angkutprima_item_05342,angkutprima,angkutprima_ord_02700,angkutprima_prod_0019,4,12636832
angkutprima_item_05343,angkutprima,angkutprima_ord_02700,angkutprima_prod_0008,1,1711220
angkutprima_item_05344,angkutprima,angkutprima_ord_02700,angkutprima_prod_0005,2,4986710
angkutprima_item_05345,angkutprima,angkutprima_ord_02701,angkutprima_prod_0011,4,2052008
angkutprima_item_05346,angkutprima,angkutprima_ord_02701,angkutprima_prod_0016,3,3467400
angkutprima_item_05347,angkutprima,angkutprima_ord_02701,angkutprima_prod_0002,1,4222427
angkutprima_item_05348,angkutprima,angkutprima_ord_02702,angkutprima_prod_0001,2,550483
angkutprima_item_05349,angkutprima,angkutprima_ord_02702,angkutprima_prod_0027,4,2431088
angkutprima_item_05350,angkutprima,angkutprima_ord_02702,angkutprima_prod_0018,4,2419270
angkutprima_item_05351,angkutprima,angkutprima_ord_02703,angkutprima_prod_0001,2,550483
angkutprima_item_05352,angkutprima,angkutprima_ord_02703,angkutprima_prod_0023,3,1167755
angkutprima_item_05353,angkutprima,angkutprima_ord_02704,angkutprima_prod_0016,2,2311600
angkutprima_item_05354,angkutprima,angkutprima_ord_02704,angkutprima_prod_0028,3,4813554
angkutprima_item_05355,angkutprima,angkutprima_ord_02704,angkutprima_prod_0014,1,171772
angkutprima_item_05356,angkutprima,angkutprima_ord_02705,angkutprima_prod_0018,4,16128464
angkutprima_item_05357,angkutprima,angkutprima_ord_02706,angkutprima_prod_0016,4,4623200
angkutprima_item_05358,angkutprima,angkutprima_ord_02706,angkutprima_prod_0017,1,2071929
angkutprima_item_05359,angkutprima,angkutprima_ord_02706,angkutprima_prod_0021,1,3961218
angkutprima_item_05360,angkutprima,angkutprima_ord_02707,angkutprima_prod_0015,2,303984
angkutprima_item_05361,angkutprima,angkutprima_ord_02707,angkutprima_prod_0005,3,7480065
angkutprima_item_05362,angkutprima,angkutprima_ord_02708,angkutprima_prod_0007,3,11249124
angkutprima_item_05363,angkutprima,angkutprima_ord_02708,angkutprima_prod_0003,4,5019252
angkutprima_item_05364,angkutprima,angkutprima_ord_02708,angkutprima_prod_0017,2,4143858
angkutprima_item_05365,angkutprima,angkutprima_ord_02709,angkutprima_prod_0022,2,596146
angkutprima_item_05366,angkutprima,angkutprima_ord_02709,angkutprima_prod_0028,4,6418072
angkutprima_item_05367,angkutprima,angkutprima_ord_02709,angkutprima_prod_0017,1,2071929
angkutprima_item_05368,angkutprima,angkutprima_ord_02710,angkutprima_prod_0016,4,693480
angkutprima_item_05369,angkutprima,angkutprima_ord_02710,angkutprima_prod_0002,3,1900092
angkutprima_item_05370,angkutprima,angkutprima_ord_02711,angkutprima_prod_0009,2,791474
angkutprima_item_05371,angkutprima,angkutprima_ord_02711,angkutprima_prod_0014,3,77297
angkutprima_item_05372,angkutprima,angkutprima_ord_02711,angkutprima_prod_0026,3,1636500
angkutprima_item_05373,angkutprima,angkutprima_ord_02712,angkutprima_prod_0003,3,3764439
angkutprima_item_05374,angkutprima,angkutprima_ord_02712,angkutprima_prod_0008,1,1711220
angkutprima_item_05375,angkutprima,angkutprima_ord_02713,angkutprima_prod_0024,1,328430
angkutprima_item_05376,angkutprima,angkutprima_ord_02714,angkutprima_prod_0006,1,1623094
angkutprima_item_05377,angkutprima,angkutprima_ord_02715,angkutprima_prod_0026,3,10909998
angkutprima_item_05378,angkutprima,angkutprima_ord_02715,angkutprima_prod_0004,3,7311450
angkutprima_item_05379,angkutprima,angkutprima_ord_02716,angkutprima_prod_0009,2,791474
angkutprima_item_05380,angkutprima,angkutprima_ord_02716,angkutprima_prod_0007,4,2249825
angkutprima_item_05381,angkutprima,angkutprima_ord_02717,angkutprima_prod_0004,3,1096718
angkutprima_item_05382,angkutprima,angkutprima_ord_02717,angkutprima_prod_0021,2,1188365
angkutprima_item_05383,angkutprima,angkutprima_ord_02717,angkutprima_prod_0011,4,307801
angkutprima_item_05384,angkutprima,angkutprima_ord_02718,angkutprima_prod_0010,3,1773198
angkutprima_item_05385,angkutprima,angkutprima_ord_02718,angkutprima_prod_0005,3,7480065
angkutprima_item_05386,angkutprima,angkutprima_ord_02719,angkutprima_prod_0018,4,2419270
angkutprima_item_05387,angkutprima,angkutprima_ord_02719,angkutprima_prod_0014,2,51532
angkutprima_item_05388,angkutprima,angkutprima_ord_02720,angkutprima_prod_0016,1,1155800
angkutprima_item_05389,angkutprima,angkutprima_ord_02720,angkutprima_prod_0027,1,4051814
angkutprima_item_05390,angkutprima,angkutprima_ord_02721,angkutprima_prod_0025,3,4775679
angkutprima_item_05391,angkutprima,angkutprima_ord_02721,angkutprima_prod_0015,2,303984
angkutprima_item_05392,angkutprima,angkutprima_ord_02722,angkutprima_prod_0009,3,7914744
angkutprima_item_05393,angkutprima,angkutprima_ord_02722,angkutprima_prod_0011,4,2052008
angkutprima_item_05394,angkutprima,angkutprima_ord_02722,angkutprima_prod_0024,3,985290
angkutprima_item_05395,angkutprima,angkutprima_ord_02723,angkutprima_prod_0002,1,633364
angkutprima_item_05396,angkutprima,angkutprima_ord_02723,angkutprima_prod_0003,1,188222
angkutprima_item_05397,angkutprima,angkutprima_ord_02724,angkutprima_prod_0024,2,656860
angkutprima_item_05398,angkutprima,angkutprima_ord_02724,angkutprima_prod_0017,2,4143858
angkutprima_item_05399,angkutprima,angkutprima_ord_02725,angkutprima_prod_0011,2,1026004
angkutprima_item_05400,angkutprima,angkutprima_ord_02726,angkutprima_prod_0015,3,455976
angkutprima_item_05401,angkutprima,angkutprima_ord_02726,angkutprima_prod_0029,4,15493828
angkutprima_item_05402,angkutprima,angkutprima_ord_02727,angkutprima_prod_0007,3,1687369
